"","ID","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","life_satisfaction","hd_occ","hd_ind","hd_wtr_unemployed","wtr_wf","hd_employ_status","wf_occ","wf_ind","hd_hrs_work_per_week","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_change_in_marital_status","hd_edu","wf_edu"
"15591",15591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15592",15592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15593",15593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15594",15594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15595",15595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15596",15596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15597",15597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15598",15598,1,148,32,0,5569,2015,59,1,0,0,0,2,2,425,777,5,2,0,0,0,0,0,0,10,2000,0,3,185,11,0,0,0,0,0,0,0,0,2,2,5,0,8,11,0,2
"15599",15599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15600",15600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15601",15601,1,90,32,0,5569,2015,53,1,57,0,0,4,3,0,0,5,1,5,0,0,0,5,8,16,0,0,4,175,9,5,178,8,2,1,5,0,8,2,3,5,0,8,11,12,1
"15602",15602,1,615,32,0,5569,2015,50,2,0,0,0,1,1,0,0,5,3,0,0,0,0,0,0,48,0,0,3,165,5,0,0,0,0,0,0,0,0,9,0,0,0,99,99,0,2
"15603",15603,1,2085,32,1,5569,2015,48,1,0,0,0,4,1,961,18,5,2,0,0,0,0,0,0,10,35000,0,5,189,11,0,0,0,0,0,0,0,0,2,2,5,0,8,11,0,5
"15604",15604,1,1864,32,0,5569,2015,51,1,0,0,0,2,3,775,357,5,2,0,0,0,0,0,0,6,57000,0,2,244,2,0,0,0,0,0,0,0,0,2,1,5,0,8,12,0,2
"15605",15605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15606",15606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15607",15607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15608",15608,1,4147,32,0,5569,2015,27,2,0,2,2,2,1,880,118,5,3,0,0,0,0,0,0,12,24000,0,2,230,3,0,0,0,0,0,0,0,0,2,2,5,0,0,11,0,2
"15609",15609,1,800,32,0,5569,2015,64,1,61,0,0,1,2,0,0,5,1,1,365,819,0,5,24,12,0,31000,4,150,2,3,156,5,2,2,5,0,8,2,1,1,2,8,14,10,1
"15610",15610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15611",15611,1,814,32,0,5569,2015,59,1,52,0,0,1,1,972,779,5,1,1,893,199,0,5,4,5,25000,22000,2,0,6,4,160,5,2,1,1,0,8,2,3,5,0,0,11,12,1
"15612",15612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15613",15613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15614",15614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15615",15615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15616",15616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15617",15617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15618",15618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15619",15619,1,1384,32,0,5569,2015,65,1,54,0,0,1,3,0,0,5,1,6,0,0,0,5,50,40,0,0,3,220,2,4,172,2,2,1,1,0,8,2,1,5,0,8,12,12,1
"15620",15620,1,6483,32,0,5569,2015,43,2,0,1,12,4,1,524,668,5,3,0,0,0,0,0,0,8,30000,0,1,180,5,0,0,0,0,0,0,0,0,2,1,1,2,8,14,0,2
"15621",15621,1,7014,32,0,5569,2015,28,1,32,3,2,1,2,770,369,5,1,6,0,0,0,5,999,1,24700,0,3,211,7,1,135,1,1,3,5,0,8,2,3,5,0,8,11,11,1
"15622",15622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15623",15623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15624",15624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15625",15625,1,7817,32,0,5570,2015,62,2,0,0,0,3,2,420,859,5,3,0,0,0,0,0,0,10,8892,0,2,230,5,0,0,0,0,0,0,0,0,2,1,5,0,8,12,0,2
"15626",15626,1,3479,32,0,5570,2015,59,1,62,0,0,1,3,790,288,5,1,4,413,868,0,5,40,20,34000,16000,3,230,10,3,140,3,2,1,5,0,8,2,1,5,0,8,12,12,1
"15627",15627,1,1233,32,0,5570,2015,58,1,64,0,0,1,2,155,229,5,1,4,0,0,0,5,28,2,55816,0,3,180,6,4,205,4,1,1,1,0,8,2,1,1,2,8,14,12,1
"15628",15628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15629",15629,1,586,32,0,5570,2015,55,1,0,0,0,2,3,912,618,5,2,0,0,0,0,0,0,6,34000,0,3,220,8,0,0,0,0,0,0,0,0,2,1,1,2,8,14,0,2
"15630",15630,1,3477,32,0,5570,2015,54,1,59,0,0,1,3,552,758,5,1,1,581,778,0,5,10,10,26000,30000,3,230,11,3,220,4,2,1,1,9,99,2,1,1,2,8,14,99,1
"15631",15631,1,2082,32,1,5570,2015,52,2,0,0,0,3,1,0,0,5,3,0,0,0,0,0,0,8,0,0,3,320,5,0,0,0,0,0,0,0,0,2,1,1,2,0,14,0,2
"15632",15632,1,7812,32,0,5570,2015,51,1,47,1,8,1,3,476,538,5,1,1,461,837,0,5,35,3,18000,30000,3,275,10,3,220,9,2,1,1,3,8,2,1,1,2,8,14,15,1
"15633",15633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15634",15634,1,8069,46,1,5570,2015,45,1,0,0,0,5,2,536,967,5,2,0,0,0,0,0,0,5,65000,0,3,180,6,0,0,0,0,0,0,0,0,2,1,1,5,8,17,0,2
"15635",15635,1,7902,32,0,5570,2015,41,2,0,0,0,2,2,401,868,5,3,0,0,0,0,0,0,10,64000,0,2,273,6,0,0,0,0,0,0,0,0,2,1,1,2,8,14,0,2
"15636",15636,1,2724,32,0,5570,2015,39,1,41,2,13,1,1,476,467,5,1,1,570,797,0,5,10,5,36000,26000,1,220,9,2,215,6,2,1,1,2,8,2,1,1,2,8,14,14,1
"15637",15637,1,2764,39,0,5570,2015,39,1,37,3,5,1,2,0,0,5,1,1,470,517,0,5,4,15,0,79000,2,290,4,3,235,9,2,1,1,4,8,2,1,1,5,8,17,16,1
"15638",15638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15639",15639,1,7470,32,0,5570,2015,32,1,29,2,5,1,3,982,967,5,1,1,462,859,0,5,8,3,9999999,9999999,3,187,11,1,125,11,1,1,1,2,8,2,1,1,2,8,14,14,1
"15640",15640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15641",15641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15642",15642,1,3616,32,2,5570,2015,28,1,26,0,0,2,2,653,77,1,1,99,0,0,0,5,999,5,19368,0,2,168,7,9,999,0,9,0,0,0,99,1,1,1,0,8,12,99,5
"15643",15643,1,8479,32,0,5570,2015,36,1,0,0,0,4,2,365,819,5,2,0,0,0,0,0,0,1,42000,0,3,155,7,0,0,0,0,0,0,0,0,2,1,1,2,8,14,0,2
"15644",15644,1,6904,32,0,5570,2015,33,1,31,2,5,1,1,981,967,5,1,1,540,898,0,5,3,2,50000,0,2,180,8,2,130,3,2,1,1,4,8,2,1,1,1,8,13,16,1
"15645",15645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15646",15646,1,3771,32,0,5570,2015,68,1,63,0,0,1,3,961,118,5,1,1,360,827,0,5,25,5,9999998,17000,4,215,10,4,200,6,2,1,5,0,8,2,1,5,0,8,12,12,1
"15647",15647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15648",15648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15649",15649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15650",15650,1,4765,32,1,5570,2015,67,1,65,0,0,1,3,962,188,5,1,1,874,219,0,5,15,20,1400,52000,2,240,9,3,998,6,2,1,5,0,8,2,1,1,4,8,16,12,1
"15651",15651,1,1530,32,0,5570,2015,37,1,0,0,0,2,3,540,819,5,2,0,0,0,0,0,0,3,38000,0,4,291,7,0,0,0,0,0,0,0,0,2,1,1,4,8,16,0,2
"15652",15652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15653",15653,1,3622,10,1,5570,2015,50,2,0,0,0,5,4,0,0,1,3,0,0,0,0,0,0,5,0,0,2,150,0,0,0,0,0,0,0,0,0,2,1,1,4,8,16,0,2
"15654",15654,1,572,32,0,5570,2015,29,1,31,0,0,1,3,432,829,5,1,1,461,837,0,5,3,4,24000,19000,3,218,9,4,390,7,2,1,1,3,8,2,1,1,2,8,14,15,1
"15655",15655,1,5045,32,0,5570,2015,31,2,0,5,3,4,3,584,699,5,3,0,0,0,0,0,0,7,12700,0,4,203,2,0,0,0,0,0,0,0,0,2,1,1,5,8,17,0,2
"15656",15656,1,8283,32,0,5570,2015,27,2,0,2,2,2,2,460,847,5,3,0,0,0,0,0,0,15,22000,0,2,150,2,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2
"15657",15657,1,2710,32,0,5570,2015,41,1,29,4,4,1,1,720,877,5,1,1,562,18,0,5,10,10,32000,30000,2,180,4,3,300,5,2,1,1,2,8,2,1,5,0,8,12,14,1
"15658",15658,1,7819,32,4,5570,2015,29,1,30,2,2,1,2,903,607,5,1,1,54,699,0,1,6,2,119000,50000,1,195,8,1,278,3,2,1,1,4,8,2,1,5,0,8,12,16,5
"15659",15659,1,7391,32,6,5570,2015,27,1,25,0,0,1,1,380,947,5,1,1,470,538,0,5,10,5,32000,20000,2,340,4,2,240,6,2,1,1,2,8,2,1,5,0,8,12,14,8
"15660",15660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15661",15661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15662",15662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15663",15663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15664",15664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15665",15665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15666",15666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15667",15667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15668",15668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15669",15669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15670",15670,1,3108,39,1,5573,2015,54,2,0,0,0,3,4,423,866,5,3,0,0,0,0,0,0,2,9999999,0,3,158,5,0,0,0,0,0,0,0,0,2,1,5,0,8,12,0,2
"15671",15671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15672",15672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15673",15673,1,6646,9,0,5573,2015,43,1,50,2,11,1,1,913,629,5,1,1,591,818,0,5,7,0,60000,37000,3,200,2,2,160,6,2,1,5,0,8,2,1,5,0,8,12,12,1
"15674",15674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15675",15675,1,4341,39,5,5573,2015,31,1,31,1,1,2,2,913,77,1,1,1,403,509,0,1,21,21,3600,9999998,3,260,10,2,230,7,2,1,5,0,8,2,2,5,0,8,11,12,8
"15676",15676,1,6557,39,0,5573,2015,30,1,0,0,0,2,1,425,777,5,2,0,0,0,0,0,0,0,5000,0,1,190,11,0,0,0,0,0,0,0,0,2,3,5,0,0,11,0,2
"15677",15677,1,7070,39,5,5573,2015,22,1,0,0,0,2,4,913,617,1,2,0,0,0,0,0,0,3,70000,0,3,260,11,0,0,0,0,0,0,0,0,2,1,5,0,8,12,0,8
"15678",15678,1,5387,39,0,5573,2015,20,2,0,0,0,2,1,562,439,1,3,0,0,0,0,0,0,4,9999998,0,2,234,7,0,0,0,0,0,0,0,0,2,1,5,0,8,12,0,2
"15679",15679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15680",15680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15681",15681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15682",15682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15683",15683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15684",15684,1,6100,39,1,5573,2015,42,2,0,1,15,4,4,461,829,5,3,0,0,0,0,0,0,0,19000,0,3,245,5,0,0,0,0,0,0,0,0,2,1,1,1,8,13,0,2
"15685",15685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15686",15686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15687",15687,1,2887,39,0,5573,2015,58,1,56,0,0,1,3,632,77,5,1,1,460,786,0,5,3,1,9999999,9999999,3,999,0,3,220,6,2,1,1,2,8,2,1,5,0,8,12,14,1
"15688",15688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15689",15689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15690",15690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15691",15691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15692",15692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15693",15693,1,5067,9,1,5576,2015,68,1,62,1,14,1,3,0,0,5,1,4,0,0,0,5,4,4,0,0,5,181,4,4,152,2,2,3,5,0,8,2,3,5,0,8,4,10,1
"15694",15694,1,6001,49,0,5576,2015,44,1,0,0,0,4,3,913,617,5,2,0,0,0,0,0,0,14,65000,0,3,250,9,0,0,0,0,0,0,0,0,2,3,5,0,1,11,0,2
"15695",15695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15696",15696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15697",15697,1,5891,9,5,5576,2015,40,2,0,0,0,2,3,0,0,5,3,0,0,0,0,0,0,6,0,0,4,150,6,0,0,0,0,0,0,0,0,2,3,5,0,8,7,0,8
"15698",15698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15699",15699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15700",15700,1,5386,9,0,5576,2015,49,1,42,2,4,1,2,380,947,5,1,1,524,68,0,5,30,10,9999999,9999999,3,215,9,2,130,0,2,1,1,2,8,2,1,1,4,8,16,14,1
